date,turn,adjust_factor,instrument,open,volume,low,deal_number,close,high,amount
2022-08-25,0.5483023038420467,113.93621,000001.SZA,1412.809,106401061.00000001,1401.4154,63647.0,1437.875,1442.4324,1329230362.0
2022-08-26,0.4780253101807058,113.93621,000001.SZA,1444.7112,92763426.0,1419.6451,54848.0,1436.7356,1452.6866,1168951099.0
2022-08-29,0.4764053558407948,113.93621,000001.SZA,1424.2026,92449065.0,1402.5548,56277.0,1415.0878,1431.0388,1145189174.0
2022-08-30,0.41210504504744194,113.93621,000001.SZA,1416.227,79971238.0,1399.1367,49711.0,1421.924,1428.7601,991447627.0
2022-08-31,0.8518397261665434,113.93621,000001.SZA,1410.5303,165304158.0,1408.2516,95194.0,1452.6866,1456.1047,2091408315.0
2022-09-01,0.4441935866177686,113.93621,000001.SZA,1441.2931,86198195.0,1433.3175,58975.0,1436.7356,1457.2441,1092666277.0
2022-09-02,0.4052257903506296,113.93621,000001.SZA,1437.875,78636281.0,1416.227,49938.0,1425.342,1445.8505,983433863.0
2022-09-05,0.32570067807338976,113.93621,000001.SZA,1419.6451,63203998.0,1409.3909,45003.0,1432.1782,1435.5963,788451089.0
2022-09-06,0.3768484299279181,113.93621,000001.SZA,1433.3175,73129499.0,1416.227,45313.0,1424.2026,1442.4324,914692184.0
2022-09-07,0.5049137818813193,113.93621,000001.SZA,1415.0878,97981281.0,1399.1367,58952.0,1404.8335,1415.0878,1208329759.0
2022-09-08,0.32007184420019663,113.93621,000001.SZA,1403.6941,62111692.00000001,1401.4154,36403.0,1408.2516,1417.3665,768913484.0
2022-09-09,1.0055358475737268,113.93621,000001.SZA,1412.809,195129731.0,1408.2516,121575.0,1449.2686,1451.5474,2469131334.0
2022-09-13,0.887730654765183,113.93621,000001.SZA,1467.4984,172268989.0,1442.4324,110311.0,1475.4739,1483.4495,2223707380.0
2022-09-14,0.4421600907260179,113.93621,000001.SZA,1452.6866,85803584.0,1446.9899,59446.0,1450.408,1466.359,1095054829.0
2022-09-15,0.9487070293579125,113.93621,000001.SZA,1458.3835,184101788.0,1454.9655,130037.0,1481.1708,1492.5643,2393239453.0
2022-09-16,0.6995153568706808,113.93621,000001.SZA,1472.0558,135744781.0,1431.0388,97725.0,1431.0388,1475.4739,1719252822.0
2022-09-19,0.3257424496349999,113.93621,000001.SZA,1428.7601,63212104.0,1421.924,63806.0,1432.1782,1443.5718,793491306.0
2022-09-20,0.45862584151486646,113.93621,000001.SZA,1436.7356,88998853.0,1403.6941,64617.0,1405.9729,1439.0144,1102212204.0
2022-09-21,0.35257825598159703,113.93621,000001.SZA,1402.5548,68419739.0,1390.0217,49471.0,1416.227,1421.924,845477182.0
2022-09-22,0.3020442461684905,113.93621,000001.SZA,1404.8335,58613338.0,1395.7186,41670.0,1400.276,1408.2516,720058210.0
2022-09-23,0.3022027987724407,113.93621,000001.SZA,1394.5792,58644106.00000001,1393.4398,43211.0,1400.276,1416.227,722703128.0
2022-09-26,0.4657065540737052,113.93621,000001.SZA,1385.4644,90372904.0,1366.0952,61588.0,1367.2345,1399.1367,1094060839.0
2022-09-27,0.406905454422144,113.93621,000001.SZA,1367.2345,78962229.0,1345.5867,59068.0,1384.325,1385.4644,946732994.0
2022-09-28,0.40242389560681774,113.93621,000001.SZA,1377.4888,78092558.0,1358.1196,49202.0,1379.7675,1395.7186,946211767.0
2022-09-29,0.47291531764839023,113.93621,000001.SZA,1395.7186,91771804.0,1346.7261,81283.0,1351.2834,1399.1367,1100405198.0
2022-09-30,0.27684362176661037,113.93621,000001.SZA,1352.4229,53723018.99999999,1347.8654,40861.0,1349.0048,1362.6771,638906948.0
2022-10-10,0.49783713001709545,113.93621,000001.SZA,1333.0537,96608018.0,1305.709,55618.0,1306.8484,1341.0292,1119089731.0
2022-10-11,0.21398694459369516,113.93621,000001.SZA,1314.8239,41525337.0,1300.0122,39149.0,1307.9877,1319.3813,476749227.0
2022-10-12,0.28835694837243436,113.93621,000001.SZA,1304.5696,55957243.00000001,1293.176,43996.0,1321.66,1323.9387,641776509.0
2022-10-13,0.4393671418779567,113.93621,000001.SZA,1311.4058,85261597.0,1288.6185,57916.0,1292.0366,1314.8239,970021739.0
2022-10-14,0.5648186999439354,113.93621,000001.SZA,1304.5696,109606158.0,1298.8728,62135.0,1313.6846,1325.0781,1265486550.0
2022-10-17,0.5281081294129666,113.93621,000001.SZA,1301.1515,102482271.0,1292.0366,74282.0,1307.9877,1312.5452,1171523550.0
2022-10-18,0.4879208467762358,113.93621,000001.SZA,1315.9633,94683709.0,1305.709,51155.0,1307.9877,1326.2175,1091646644.0
2022-10-19,0.476147197695966,113.93621,000001.SZA,1301.1515,92398968.0,1285.2004,61193.0,1286.3398,1309.1271,1049700767.0
2022-10-20,0.4029380011883664,113.93621,000001.SZA,1279.5037,78192323.0,1271.5281,50631.0,1276.0856,1288.6185,876967151.0
2022-10-21,0.4048194529245155,113.93621,000001.SZA,1277.225,78557429.0,1261.2738,52438.0,1263.5526,1281.7823,876648491.0
2022-10-24,0.712884132338254,113.93621,000001.SZA,1263.5526,138339065.0,1208.8632,104149.0,1210.0026,1264.6919,1496043940.0
2022-10-25,0.6786613144135057,113.93621,000001.SZA,1219.1174,131697939.99999999,1207.7239,126421.0,1213.4207,1231.6504,1406437766.0
2022-10-26,0.5894344967174449,113.93621,000001.SZA,1212.2812,114382987.99999999,1208.8632,117251.0,1214.56,1222.5355,1220733278.0
2022-10-27,0.4933555660486034,113.93621,000001.SZA,1219.1174,95738346.0,1214.56,92376.0,1216.8387,1227.093,1024868047.0
2022-10-28,0.545177630254838,113.93621,000001.SZA,1211.142,105794701.0,1186.0759,99784.0,1187.2153,1219.1174,1114999302.0
2022-10-31,0.5066055043607003,113.93621,000001.SZA,1176.961,98309569.0,1164.4281,78125.0,1178.1005,1190.6334,1016230012.0
2022-11-01,0.7117728418368543,113.93621,000001.SZA,1182.6578,138123413.0,1180.3792,84493.0,1215.6993,1216.8387,1459758367.0
2022-11-02,0.6714514068360232,113.93621,000001.SZA,1208.8632,130298818.0,1194.0515,78320.0,1211.142,1216.8387,1377816220.0
2022-11-03,0.5068322024285947,113.93621,000001.SZA,1200.8877,98353561.0,1182.6578,67718.0,1189.494,1204.3058,1028904286.0
2022-11-04,0.915260072069239,113.93621,000001.SZA,1184.9366,177611223.0,1183.7972,96046.0,1232.7898,1236.2079,1903720944.0
2022-11-07,0.5091750531669503,113.93621,000001.SZA,1231.6504,98808204.0,1222.5355,60327.0,1239.626,1243.0441,1070554833.0000001
2022-11-08,0.3005439895627369,113.93621,000001.SZA,1240.7654,58322205.00000001,1228.2323,44844.0,1236.2079,1244.1835,632835805.0
2022-11-09,0.4287984523930154,113.93621,000001.SZA,1235.0685,83210685.0,1232.7898,60721.0,1240.7654,1262.4132,911153622.0
2022-11-10,0.2844656692348473,113.93621,000001.SZA,1229.3717,55202118.99999999,1217.9781,45125.0,1238.4866,1241.9047,596916589.0
2022-11-11,1.3115170402347252,113.93621,000001.SZA,1268.11,254507054.99999997,1254.4377,145178.0,1302.2909,1328.4962,2878557392.0
2022-11-14,1.9953491184642955,113.93621,000001.SZA,1333.0537,387208410.0,1333.0537,212102.0,1361.5377,1399.1367,4637823414.0
2022-11-15,0.8110574487054074,113.93621,000001.SZA,1351.2834,157390134.0,1347.8654,108698.0,1368.3739,1387.743,1891249648.0
2022-11-16,0.6589316360392511,113.93621,000001.SZA,1363.8164,127869287.99999999,1343.308,88189.0,1346.7261,1372.9314,1519133932.0
2022-11-17,0.562234686201411,113.93621,000001.SZA,1345.5867,109104715.99999999,1319.3813,82095.0,1331.9143,1349.0048,1273790881.0
2022-11-18,0.44734286141829155,113.93621,000001.SZA,1337.6111,86809329.0,1318.242,81185.0,1320.5206,1342.1686,1011078680.0
2022-11-21,0.5399162789379662,113.93621,000001.SZA,1307.9877,104773707.0,1278.3643,81840.0,1305.709,1310.2665,1189388618.0
2022-11-22,0.7685039148046275,113.93621,000001.SZA,1305.709,149132388.0,1303.4303,102353.0,1346.7261,1359.259,1748727407.0
2022-11-23,0.6429380904411973,113.93621,000001.SZA,1342.1686,124765653.0,1335.3324,101676.0,1346.7261,1372.9314,1483352652.0
2022-11-24,0.41056241395968485,113.93621,000001.SZA,1358.1196,79671882.0,1331.9143,57387.0,1341.0292,1366.0952,941002373.0
2022-11-25,0.9073324109527353,113.93621,000001.SZA,1343.308,176072817.0,1341.0292,119193.0,1386.6036,1393.4398,2130171605.0
2022-11-28,0.6861764594581551,113.93621,000001.SZA,1355.841,133156295.0,1331.9143,92927.0,1345.5867,1358.1196,1568351120.0
2022-11-29,2.447380902087895,113.93621,000001.SZA,1385.4644,474927650.0,1382.0463,260808.0,1480.0314,1480.0314,6026006642.0
2022-11-30,1.6539746641874478,113.93621,000001.SZA,1469.7771,320962830.0,1460.6622,155955.0,1484.5889,1519.909,4206404173.0000005
2022-12-01,1.0320187496699236,113.93621,000001.SZA,1524.4666,200268883.0,1489.1462,122323.0,1492.5643,1556.3687,2658203027.0
2022-12-02,0.7236089678987379,113.93621,000001.SZA,1497.1218,140420278.0,1445.8505,104558.0,1469.7771,1498.2612,1803658762.0
2022-12-05,1.1788523280968384,113.93621,000001.SZA,1491.425,228762742.0,1482.31,157593.0,1541.5569,1546.1144,3057231973.0
2022-12-06,0.6454746744461123,113.93621,000001.SZA,1519.909,125257890.99999999,1509.6548,88277.0,1530.1633,1556.3687,1680593516.0
2022-12-07,0.7097851472823341,113.93621,000001.SZA,1518.7697,137737690.0,1484.5889,101201.0,1498.2612,1523.3271,1815667663.0
2022-12-08,0.5491846237294538,113.93621,000001.SZA,1498.2612,106572280.0,1494.8431,75878.0,1522.1877,1540.4176,1422047905.0
2022-12-09,0.8326649715997827,113.93621,000001.SZA,1526.7452,161583192.0,1521.0485,118109.0,1560.9261,1566.6229,2197501649.0
2022-12-12,0.7176217622662782,113.93621,000001.SZA,1547.2538,139258428.0,1488.007,106358.0,1493.7037,1547.2538,1848277967.0
2022-12-13,0.4649624833171734,113.93621,000001.SZA,1498.2612,90228513.0,1497.1218,71216.0,1508.5154,1522.1877,1194285343.0
2022-12-14,0.5019498303808437,113.93621,000001.SZA,1507.3761,97406110.0,1490.2856,71554.0,1507.3761,1526.7452,1287867945.0
2022-12-15,0.43046932001058597,113.93621,000001.SZA,1497.1218,83534926.0,1474.3346,69645.0,1492.5643,1513.0729,1094434006.0
2022-12-16,0.47628220548558153,113.93621,000001.SZA,1483.4495,92425167.0,1483.4495,69255.0,1519.909,1526.7452,1225269166.0
2022-12-19,0.5312223678395213,113.93621,000001.SZA,1518.7697,103086606.0,1475.4739,86283.0,1485.7281,1534.7207,1355435567.0
2022-12-20,0.4618330172858127,113.93621,000001.SZA,1477.7527,89621223.0,1443.5718,70990.0,1453.826,1490.2856,1150630681.0
2022-12-21,0.3167082286232597,113.93621,000001.SZA,1464.0803,61458964.0,1451.5474,60075.0,1468.6378,1480.0314,791782473.0
2022-12-22,0.34649592806246565,113.93621,000001.SZA,1481.1708,67239430.0,1469.7771,60955.0,1475.4739,1498.2612,876159828.0
2022-12-23,0.29085828472358516,113.93621,000001.SZA,1464.0803,56442641.0,1458.3835,46913.0,1478.892,1488.007,730705959.0
2022-12-26,0.4107690816722896,113.93621,000001.SZA,1480.0314,79711987.0,1448.1293,60439.0,1454.9655,1485.7281,1021903963.0
2022-12-27,0.45657260899827407,113.93621,000001.SZA,1466.359,88600412.0,1466.359,70678.0,1493.7037,1506.2367,1160090119.0
2022-12-28,0.40771434169754234,113.93621,000001.SZA,1499.4005,79119198.0,1481.1708,61130.0,1497.1218,1524.4666,1042402080.0
2022-12-29,0.3436595174144267,113.93621,000001.SZA,1489.1462,66689009.0,1464.0803,54714.0,1484.5889,1495.9824,865144967.0
2022-12-30,0.4215474998502941,113.93621,000001.SZA,1485.7281,81803598.0,1476.6133,62539.0,1499.4005,1513.0729,1074756754.0
2023-01-03,1.130670496252104,113.93621,000001.SZA,1503.958,219412794.0,1486.8676,153969.0,1568.9016,1578.0165,2971546989.0
2023-01-04,1.1283797027942053,113.93621,000001.SZA,1562.0654,218968252.99999997,1552.9506,145553.0,1631.5665,1642.9602,3110729449.0
2023-01-05,0.8582212005109189,113.93621,000001.SZA,1640.6814,166542518.0,1637.2633,110434.0,1649.7964,1679.4198,2417272356.0
2023-01-06,0.6161870691307673,113.93621,000001.SZA,1652.0751,119574471.0,1649.7964,88527.0,1665.7474,1677.141,1747915169.0
2023-01-09,0.5450292706127514,113.93621,000001.SZA,1680.5591,105765911.00000001,1654.3538,85023.0,1686.256,1695.3708,1561368487.0
2023-01-10,0.6541549141958093,113.93621,000001.SZA,1681.6985,126942338.99999999,1639.5421,109154.0,1645.2389,1696.5101,1851093717.0
2023-01-11,0.42800448868564356,113.93621,000001.SZA,1646.3783,83056612.0,1639.5421,77446.0,1671.4442,1683.9772,1217450812.0
2023-01-12,0.32243092225751463,113.93621,000001.SZA,1682.8379,62569484.0,1655.4932,72630.0,1671.4442,1682.8379,914367700.0
2023-01-13,0.48907965977222817,113.93621,000001.SZA,1671.4442,94908583.0,1657.7719,79788.0,1703.3463,1703.3463,1407181074.0
2023-01-16,0.8039144137599276,113.93621,000001.SZA,1703.3463,156003989.0,1691.9528,105828.0,1718.1581,1740.9453,2356399993.0
2023-01-17,0.48225105038845606,113.93621,000001.SZA,1723.8549,93583454.0,1682.8379,81691.0,1705.6251,1729.5516,1396151515.0
2023-01-18,0.3702209640630614,113.93621,000001.SZA,1703.3463,71843403.0,1698.789,64265.0,1721.5762,1729.5516,1083362998.0
2023-01-19,0.3307689299630897,113.93621,000001.SZA,1723.8549,64187519.99999999,1694.2314,65355.0,1719.2974,1737.5272,963744633.0
2023-01-20,0.31361655590954624,113.93621,000001.SZA,1727.273,60859007.99999999,1709.0432,67464.0,1723.8549,1736.3878,920144806.0
2023-01-30,0.7082085877512461,113.93621,000001.SZA,1777.4049,137431750.0,1696.5101,103330.0,1726.1335,1793.356,2096867649.0
2023-01-31,0.5310326179700903,113.93621,000001.SZA,1736.3878,103049784.0,1704.4857,110900.0,1707.9038,1767.1506,1568639326.0
2023-02-01,0.8520354949335762,113.93621,000001.SZA,1712.4613,165342148.0,1653.2145,133815.0,1674.8623,1718.1581,2426471973.0
2023-02-02,0.8131182254566651,113.93621,000001.SZA,1679.4198,157790039.0,1625.8698,138816.0,1663.4686,1683.9772,2280744883.0
2023-02-03,0.6422818090164678,113.93621,000001.SZA,1646.3783,124638298.0,1613.3368,109588.0,1631.5665,1657.7719,1782105891.0
2023-02-06,0.6789863245776745,113.93621,000001.SZA,1606.5006,131761010.00000001,1579.1559,102345.0,1595.1069,1609.9187,1838428709.0
2023-02-07,0.4480473867808194,113.93621,000001.SZA,1601.9431,86946046.0,1598.525,74156.0,1619.0336,1631.5665,1235297763.0
2023-02-08,0.33902294622002394,113.93621,000001.SZA,1622.4517,65789256.99999999,1598.525,66021.0,1599.6644,1631.5665,928708934.0
2023-02-09,0.4278931287736778,113.93621,000001.SZA,1596.2463,83035002.0,1590.5496,67032.0,1609.9187,1629.2878,1174361963.0
2023-02-10,0.4366193141492464,113.93621,000001.SZA,1606.5006,84728366.0,1579.1559,68506.0,1592.8282,1608.7793,1184283386.0
2023-02-13,0.9275977454477262,113.93621,000001.SZA,1588.2708,180005416.0,1549.5325,159108.0,1574.5984,1588.2708,2473405203.0
2023-02-14,0.46890566514024484,113.93621,000001.SZA,1578.0165,90993709.0,1572.3197,82936.0,1590.5496,1592.8282,1263892078.0
2023-02-15,0.6442714463144776,113.93621,000001.SZA,1589.4102,125024398.0,1551.8112,115705.0,1557.508,1590.5496,1713566673.0
2023-02-16,0.6591534334465126,113.93621,000001.SZA,1558.6473,127912329.0,1538.1388,99042.0,1549.5325,1584.8527,1757431084.0
2023-02-17,0.4732480317953625,113.93621,000001.SZA,1552.9506,91836369.0,1530.1633,86560.0,1530.1633,1563.2048,1246777397.0
2023-02-20,1.0905083868300862,113.93621,000001.SZA,1538.1388,211619117.0,1536.9995,160535.0,1612.1974,1612.1974,2945969773.0
2023-02-21,0.5104184862978057,113.93621,000001.SZA,1601.9431,99049499.0,1585.9921,77599.0,1606.5006,1617.8942,1393153377.0
2023-02-22,0.32924729802578434,113.93621,000001.SZA,1595.1069,63892239.0,1588.2708,59084.0,1597.3856,1608.7793,895742534.0
2023-02-23,0.4248737137501811,113.93621,000001.SZA,1595.1069,82449068.0,1592.8282,75114.0,1600.8037,1631.5665,1165539851.0
2023-02-24,0.37617545224614246,113.93621,000001.SZA,1597.3856,72998904.0,1572.3197,69378.0,1579.1559,1598.525,1012652972.0
2023-02-27,0.3202496335719103,113.93621,000001.SZA,1566.6229,62146193.00000001,1558.6473,56810.0,1559.7867,1581.4346,854854041.0
2023-02-28,0.3132794564185165,113.93621,000001.SZA,1566.6229,60793592.00000001,1550.6719,59427.0,1570.041,1578.0165,833316018.0
2023-03-01,0.6304649815603368,113.93621,000001.SZA,1572.3197,122345178.0,1565.4835,104261.0,1614.4761,1616.7549,1719710647.0
2023-03-02,0.5234981743196885,113.93621,000001.SZA,1609.9187,101587684.0,1601.9431,81708.0,1622.4517,1645.2389,1447565980.0
2023-03-03,0.35606025008225806,113.93621,000001.SZA,1634.9846,69095439.0,1611.058,58256.0,1628.1484,1637.2633,985552121.0
2023-03-06,0.7502103103566478,113.93621,000001.SZA,1629.2878,145582414.0,1563.2048,116871.0,1578.0165,1629.2878,2023954547.0
2023-03-07,0.6592271237168092,113.93621,000001.SZA,1578.0165,127926629.0,1555.2292,105519.0,1559.7867,1606.5006,1773654737.0
2023-03-08,0.5652496746555241,113.93621,000001.SZA,1552.9506,109689790.99999999,1526.7452,92522.0,1541.5569,1554.09,1479838980.0
2023-03-09,0.8946229469713556,113.93621,000001.SZA,1542.6963,173606476.0,1495.9824,135004.0,1503.958,1547.2538,2305765842.0
2023-03-10,0.44162429546980636,113.93621,000001.SZA,1481.1708,85699610.0,1481.1708,71881.0,1497.1218,1511.9335,1128558360.0
2023-03-13,0.5156437809138896,113.93621,000001.SZA,1494.8431,100063496.0,1481.1708,83836.0,1486.8676,1514.2123,1309490079.0
2023-03-14,0.5921376928775511,113.93621,000001.SZA,1480.0314,114907558.0,1450.408,90627.0,1466.359,1481.1708,1474124199.0
2023-03-15,0.5046823583604274,113.93621,000001.SZA,1486.8676,97936372.0,1474.3346,73912.0,1486.8676,1501.6793,1278262225.0
2023-03-16,0.47243836639193515,113.93621,000001.SZA,1468.6378,91679249.0,1458.3835,77791.0,1460.6622,1484.5889,1182054434.0
2023-03-17,0.8022521313165049,113.93621,000001.SZA,1480.0314,155681414.0,1441.2931,98749.0,1452.6866,1485.7281,2000832408.0
2023-03-20,0.6126167600753969,113.93621,000001.SZA,1453.826,118881633.0,1429.8994,92200.0,1432.1782,1464.0803,1505893659.0
2023-03-21,0.43324889124034716,113.93621,000001.SZA,1441.2931,84074317.0,1424.2026,62004.0,1446.9899,1456.1047,1060914056.0000001
2023-03-22,0.4517732853698308,113.93621,000001.SZA,1452.6866,87669077.0,1448.1293,65993.0,1457.2441,1467.4984,1121080753.0
2023-03-23,0.4144722341876584,113.93621,000001.SZA,1446.9899,80430604.0,1439.0144,61783.0,1469.7771,1469.7771,1029380497.0
2023-03-24,0.3202789138597302,113.93621,000001.SZA,1464.0803,62151875.0,1453.826,42498.0,1460.6622,1465.2197,796319542.0
2023-03-27,0.5196566438443004,113.93621,000001.SZA,1458.3835,100842214.0,1419.6451,83626.0,1435.5963,1459.5228,1266945056.0
2023-03-28,0.3472555716859091,113.93621,000001.SZA,1442.4324,67386843.0,1429.8994,48107.0,1440.1537,1450.408,851797869.0
2023-03-29,0.3071618293139632,113.93621,000001.SZA,1450.408,59606432.99999999,1424.2026,44201.0,1427.6207,1451.5474,750687551.0
2023-03-30,0.4249023447391159,113.93621,000001.SZA,1429.8994,82454624.0,1413.9484,53362.0,1444.7112,1448.1293,1035422932.0
2023-03-31,0.4460021983559706,113.93621,000001.SZA,1445.8505,86549166.0,1425.342,61602.0,1427.6207,1454.9655,1092263437.0
2023-04-03,0.3815552645373904,113.93621,000001.SZA,1429.8994,74042886.0,1419.6451,56534.0,1443.5718,1445.8505,934285179.0
2023-04-04,0.3336454373938685,113.93621,000001.SZA,1440.1537,64745722.0,1434.4569,52262.0,1441.2931,1449.2686,817726527.0
2023-04-06,0.2902888032228332,113.93621,000001.SZA,1435.5963,56332130.00000001,1424.2026,42700.0,1433.3175,1436.7356,706480660.0
2023-04-07,0.3132739631438216,113.93621,000001.SZA,1432.1782,60792526.0,1424.2026,39594.0,1437.875,1445.8505,767354797.0
2023-04-10,0.32989629802730197,113.93621,000001.SZA,1440.1537,64018181.00000001,1433.3175,43363.0,1444.7112,1446.9899,809943148.0
2023-04-11,0.40080273027295427,113.93621,000001.SZA,1446.9899,77777962.0,1426.4813,56844.0,1428.7601,1449.2686,978302908.0
2023-04-12,0.4689159560122576,113.93621,000001.SZA,1433.3175,90995706.0,1418.5059,72745.0,1421.924,1434.4569,1136997696.0
2023-04-13,0.5831278360335007,113.93621,000001.SZA,1413.9484,113159146.0,1401.4154,69903.0,1431.0388,1443.5718,1413919037.0
2023-04-14,0.6688782559669106,113.93621,000001.SZA,1435.5963,129799484.00000001,1433.3175,75598.0,1445.8505,1469.7771,1653539531.0
2023-04-17,0.6720823656042326,113.93621,000001.SZA,1442.4324,130421259.00000001,1435.5963,88404.0,1473.1952,1474.3346,1669357649.0
2023-04-18,0.7930393067328617,113.93621,000001.SZA,1473.1952,153893615.0,1468.6378,83899.0,1481.1708,1503.958,2009934875.0
2023-04-19,0.5227258745211507,113.93621,000001.SZA,1483.4495,101437815.0,1461.8016,60295.0,1464.0803,1489.1462,1309536002.0
2023-04-20,0.4183280234726906,113.93621,000001.SZA,1469.7771,81178841.0,1437.875,59067.0,1452.6866,1469.7771,1033330704.0
2023-04-21,0.4734050487559177,113.93621,000001.SZA,1446.9899,91866839.0,1421.924,64844.0,1424.2026,1461.8016,1160509766.0
2023-04-24,0.7563156677735383,113.93621,000001.SZA,1421.924,146767192.0,1370.6526,101809.0,1378.6282,1424.2026,1798133967.0
2023-04-25,0.6708910722044864,113.93621,000001.SZA,1383.1855,130190082.0,1380.9069,82098.0,1399.1367,1409.3909,1595320170.0
2023-04-26,0.51081291475786,113.93621,000001.SZA,1395.7186,99126040.0,1366.0952,73673.0,1380.9069,1395.7186,1197555724.0
2023-04-27,0.5174259569117685,113.93621,000001.SZA,1374.0707,100409337.0,1367.2345,67122.0,1396.8579,1407.1122,1222755932.0
2023-04-28,0.7447635172169161,113.93621,000001.SZA,1396.8579,144525434.0,1392.3005,87318.0,1429.8994,1456.1047,1816868033.0
2023-05-04,0.7617741379868708,113.93621,000001.SZA,1412.809,147826438.0,1388.8824,97567.0,1450.408,1461.8016,1863146144.0
2023-05-05,0.9080850205049232,113.93621,000001.SZA,1456.1047,176218865.0,1452.6866,99277.0,1470.9165,1493.7037,2283981032.0
2023-05-08,1.3556529052122388,113.93621,000001.SZA,1474.3346,263071861.0,1462.9409,141732.0,1517.6304,1536.9995,3478891629.0
2023-05-09,1.248372156807464,113.93621,000001.SZA,1526.7452,242253445.00000003,1495.9824,132538.0,1499.4005,1549.5325,3238716471.0
2023-05-10,0.6374741166468384,113.93621,000001.SZA,1500.5399,123705338.99999999,1458.3835,79551.0,1462.9409,1510.7942,1600189994.0
2023-05-11,0.46572170438102495,113.93621,000001.SZA,1475.4739,90375844.0,1458.3835,54227.0,1464.0803,1494.8431,1166479365.0
2023-05-12,0.4563662556287804,113.93621,000001.SZA,1460.6622,88560368.0,1436.7356,60600.0,1437.875,1466.359,1124579091.0
2023-05-15,0.47838158460151003,113.93621,000001.SZA,1444.7112,92832563.0,1418.5059,62501.0,1461.8016,1464.0803,1173804243.0
2023-05-16,0.5144414082077702,113.93621,000001.SZA,1458.3835,99830169.0,1432.1782,62695.0,1437.875,1472.0558,1267712090.0
2023-05-17,0.38886881258453787,113.93621,000001.SZA,1433.3175,75462120.0,1417.3665,53932.0,1423.0632,1440.1537,945315193.0
2023-05-18,0.3541187845777261,113.93621,000001.SZA,1432.1782,68718687.0,1416.227,45918.0,1423.0632,1440.1537,861347534.0
2023-05-19,0.35475098010571665,113.93621,000001.SZA,1416.227,68841368.0,1403.6941,50164.0,1405.9729,1417.3665,851165594.0
2023-05-22,0.28307774648938716,113.93621,000001.SZA,1402.5548,54932785.0,1402.5548,28651.0,1410.5303,1418.5059,679754868.0
2023-05-23,0.3578174641452196,113.93621,000001.SZA,1410.5303,69436436.0,1391.1611,42325.0,1391.1611,1413.9484,852871175.0
2023-05-24,0.42475014083537593,113.93621,000001.SZA,1390.0217,82425088.0,1368.3739,57122.0,1368.3739,1391.1611,996600578.0
2023-05-25,0.45489276971912407,113.93621,000001.SZA,1366.0952,88274430.0,1345.5867,57045.0,1359.259,1367.2345,1050002541.9999999
2023-05-26,0.26354765537798974,113.93621,000001.SZA,1359.259,51142864.0,1349.0048,35068.0,1378.6282,1382.0463,613772897.0
2023-05-29,0.29170722240323144,113.93621,000001.SZA,1379.7675,56607381.99999999,1361.5377,36282.0,1364.9558,1382.0463,680275578.0
2023-05-30,0.3937002765077951,113.93621,000001.SZA,1364.9558,76399692.0,1344.4473,41898.0,1352.4229,1366.0952,906316374.0
2023-05-31,0.6078605839038204,113.93621,000001.SZA,1346.7261,117958671.0,1319.3813,77754.0,1321.66,1349.0048,1376758357.0
2023-06-01,0.3828920318064006,113.93621,000001.SZA,1321.66,74302293.0,1310.2665,52246.0,1320.5206,1330.7749,861646489.0
2023-06-02,0.6296357083612116,113.93621,000001.SZA,1330.7749,122184253.0,1326.2175,75707.0,1359.259,1363.8164,1446502669.0
2023-06-05,0.26891599156910134,113.93621,000001.SZA,1353.5621,52184619.0,1346.7261,31179.0,1356.9802,1367.2345,620531416.0
2023-06-06,0.4293996310163265,113.93621,000001.SZA,1356.9802,83327347.0,1346.7261,47419.0,1349.0048,1377.4888,997039312.0
2023-06-07,0.3317081665662611,113.93621,000001.SZA,1354.7015,64369784.0,1353.5621,35683.0,1360.3983,1375.2101,770386878.0
2023-06-08,0.44801474662892715,113.93621,000001.SZA,1362.6771,86939712.0,1351.2834,46293.0,1380.9069,1390.0217,1048266236.0
2023-06-09,0.6777880383319986,113.93621,000001.SZA,1374.0707,131528476.0,1350.144,62175.0,1353.5621,1377.4888,1566929274.0
2023-06-12,0.3909949211712376,113.93621,000001.SZA,1346.7261,75874703.0,1339.8899,46193.0,1343.308,1355.841,896015709.0
2023-06-13,0.4380129311428658,113.93621,000001.SZA,1339.8899,84998805.0,1331.9143,48279.0,1341.0292,1349.0048,1000183567.0
2023-06-14,0.5509765031384493,116.71272,000001.SZA,1348.032,106920004.0,1337.5278,69292.0,1338.695,1369.0403,1237376776.0
2023-06-15,0.47682271588845887,116.71272,000001.SZA,1341.0292,92530056.0,1329.3579,49291.0,1355.0347,1357.369,1064567230.9999999
2023-06-16,0.4339138969746998,116.712715,000001.SZA,1355.0345,84203365.0,1350.3661,40865.0,1357.3689,1362.0374,978869317.0
2023-06-19,0.49161050315049226,116.712715,000001.SZA,1357.3689,95399707.0,1331.692,59372.0,1336.3606,1357.3689,1096351097.0
2023-06-20,0.2806160482892238,116.712715,000001.SZA,1335.1935,54455079.0,1324.6893,36567.0,1325.8564,1337.5277,620374308.0
2023-06-21,0.3177354194595376,116.712715,000001.SZA,1325.8564,61658296.0,1323.5222,32619.0,1324.6893,1339.8619,703681564.0
2023-06-26,0.3486515642889416,116.712715,000001.SZA,1318.8536,67657743.0,1301.3468,46102.0,1304.8481,1318.8536,757975992.0
